chunk_id,text_preview,source,page,timestamp,is_priority,cluster_id,cluster_label
130,33 BACKTESTING AND AUTOMATED EXECUTION BOX 1.2 Colocation of Trading Programs The general term coloc...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,51,2025-04-17 01:44:54,,3,Quant Finance / Simons
131,"34 ALGORITHMIC TRADING BOX 1.2 (Continued ) relatively low rate, which, as I mentioned before, is fa...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,52,2025-04-17 01:44:54,,1,Technical Analysis
132,"35 BACKTESTING AND AUTOMATED EXECUTION data will overwhelm the memory of most machines, if they are ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,53,2025-04-17 01:44:54,,1,Technical Analysis
133,"36 ALGORITHMIC TRADING program, you have the fl exibility of connecting to these news feed ei- ther ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,54,2025-04-17 01:44:54,,1,Technical Analysis
134,37 BACKTESTING AND AUTOMATED EXECUTION • Backtesting is useless if it is not predictive of future pe...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,55,2025-04-17 01:44:54,,1,Technical Analysis
135,38 ALGORITHMIC TRADING • “What do you mean by saying that the expected APR of this strategy is 10 pe...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,56,2025-04-17 01:44:54,,1,Technical Analysis
136,"C H A P T E R 2 39 The Basics of Mean Reversion W hether we realize it or not, nature is fi lled wit...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,57,2025-04-17 01:44:54,,9,Crypto Market Struct
137,40 ALGORITHMIC TRADING prices series that are stationary. By prefabricated I meant those price serie...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,58,2025-04-17 01:44:54,,1,Technical Analysis
138,41 THE BASICS OF MEAN REVERSION and trading strategies that I depict in this chapter are all tailore...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,59,2025-04-17 01:44:54,,9,Crypto Market Struct
139,"42 ALGORITHMIC TRADING Augmented Dickey-Fuller Test If a price series is mean reverting, then the cu...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,60,2025-04-17 01:44:54,,9,Crypto Market Struct
140,43 THE BASICS OF MEAN REVERSION (Continued ) The adf function has three inputs. The fi rst is the pr...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,61,2025-04-17 01:44:54,,0,Crypto & DeFi
141,"44 ALGORITHMIC TRADING And indeed, you should fi nd that the ADF test statistic is about −1.84, but ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,62,2025-04-17 01:44:54,,0,Crypto & DeFi
142,45 THE BASICS OF MEAN REVERSION where we have defi ned the Hurst exponent H. For a price series exhi...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,63,2025-04-17 01:44:54,,0,Crypto & DeFi
143,46 ALGORITHMIC TRADING Half-Life of Mean Reversion The statistical tests I described for mean revers...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,64,2025-04-17 01:44:54,,4,Options & Vol
144,47 THE BASICS OF MEAN REVERSION equation in the diff erential form is that it allows for an analytic...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,65,2025-04-17 01:44:54,,0,Crypto & DeFi
145,48 ALGORITHMIC TRADING A Linear Mean-Reverting Trading Strategy Once we determine that a price serie...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,66,2025-04-17 01:44:54,,9,Crypto Market Struct
146,49 THE BASICS OF MEAN REVERSION Example 2.5: Backtesting a Linear Mean-Reverting Trading Strategy In...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,67,2025-04-17 01:44:54,,0,Crypto & DeFi
147,50 ALGORITHMIC TRADING the use of in-sample data to fi nd the half-life and therefore the look- back...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,68,2025-04-17 01:44:54,,1,Technical Analysis
148,51 THE BASICS OF MEAN REVERSION can fi nd a stationary linear combination of several nonstationary p...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,69,2025-04-17 01:44:54,,0,Crypto & DeFi
149,"52 ALGORITHMIC TRADING contained in the array x, and that of EWC is contained in the array y. From F...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,70,2025-04-17 01:44:54,,9,Crypto Market Struct
150,"53 THE BASICS OF MEAN REVERSION regression_result=ols(y, [x ones(size(x))]); hedgeRatio=regression_r...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,71,2025-04-17 01:44:54,,0,Crypto & DeFi
151,"54 ALGORITHMIC TRADING hedge ratio. For brevity, we will just assume EWA to be independent, and run ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,72,2025-04-17 01:44:54,,0,Crypto & DeFi
152,"55 THE BASICS OF MEAN REVERSION quaint linear algebraic term?) of Λ as r, and the number of price se...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,73,2025-04-17 01:44:54,,0,Crypto & DeFi
153,56 ALGORITHMIC TRADING % Output: Johansen MLE estimates NULL: Trace Statistic Crit 90% Crit 95% Crit...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,74,2025-04-17 01:44:54,,0,Crypto & DeFi
154,"57 THE BASICS OF MEAN REVERSION y3=[y2, z]; results=johansen(y3, 0, 1); % Print out results prt(resu...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,75,2025-04-17 01:44:54,,0,Crypto & DeFi
155,"58 ALGORITHMIC TRADING the “strongest”; that is, have the shortest half-life for mean reversion. Nat...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,76,2025-04-17 01:44:54,,6,Macro Risk
156,59 THE BASICS OF MEAN REVERSION mutual fund or ETF: it is the same as its market value. When a unit ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,77,2025-04-17 01:44:54,,0,Crypto & DeFi
157,60 ALGORITHMIC TRADING FIGURE 2.7 Cumulative Returns of a Linear Trading Strategy on EWA-EWC-IGE Sta...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,78,2025-04-17 01:44:54,,1,Technical Analysis
158,61 THE BASICS OF MEAN REVERSION year there are new ETFs created that may be just marginally diff ere...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,79,2025-04-17 01:44:54,,1,Technical Analysis
159,62 ALGORITHMIC TRADING • Mean reversion means that the change in price is proportional to the differ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,80,2025-04-17 01:44:54,,1,Technical Analysis
160,"63 Implementing Mean Reversion Strategies C H A P T E R 3 I n the previous chapter, we described the...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,81,2025-04-17 01:44:54,,1,Technical Analysis
161,"64 ALGORITHMIC TRADING the Bollinger bands. We describe variations of this technique, including the ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,82,2025-04-17 01:44:54,,1,Technical Analysis
162,65 IMPLEMENTING MEAN REVERSION STRATEGIES is stationary for some set of h’s derived from either a re...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,83,2025-04-17 01:44:54,,4,Options & Vol
163,66 ALGORITHMIC TRADING underlying pair is not truly cointegrating (http://epchan.blogspot .com/2012/...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,84,2025-04-17 01:44:54,,9,Crypto Market Struct
164,"67 IMPLEMENTING MEAN REVERSION STRATEGIES Example 3.1: Trading Price Spread, Log Price Spread, and R...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,85,2025-04-17 01:44:54,,9,Crypto Market Struct
165,68 ALGORITHMIC TRADING Example 3.1 (Continued) end y2=[x y]; yport=sum([-hedgeRatio ones(size(hedgeR...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,86,2025-04-17 01:44:54,,9,Crypto Market Struct
166,69 IMPLEMENTING MEAN REVERSION STRATEGIES Example 3.1 (Continued) regression_result=ols(log(y(t-look...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,87,2025-04-17 01:44:54,,9,Crypto Market Struct
167,70 ALGORITHMIC TRADING ■Bollinger Bands The only mean-reversal strategy I have described so far is t...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,88,2025-04-17 01:44:54,,1,Technical Analysis
168,71 IMPLEMENTING MEAN REVERSION STRATEGIES Example 3.2: Bollinger Band Mean Reversion Strategy We tra...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,89,2025-04-17 01:44:54,,6,Macro Risk
169,"72 ALGORITHMIC TRADING Example 3.2 (Continued) numUnitsShort=NaN(length(yport), 1); numUnitsLong(1)=...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,90,2025-04-17 01:44:54,,9,Crypto Market Struct
170,73 IMPLEMENTING MEAN REVERSION STRATEGIES the potential profi t to be reaped from an eventual revers...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,91,2025-04-17 01:44:54,,9,Crypto Market Struct
171,74 ALGORITHMIC TRADING II. All-in at L2: We wait until the price reaches L2 before investing all our...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,92,2025-04-17 01:44:54,,4,Options & Vol
172,75 IMPLEMENTING MEAN REVERSION STRATEGIES estimate the current hedge ratio for a pair of real price ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,93,2025-04-17 01:44:54,,9,Crypto Market Struct
173,76 ALGORITHMIC TRADING This is actually the only creative part of the application because once these...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,94,2025-04-17 01:44:54,,4,Options & Vol
174,77 IMPLEMENTING MEAN REVERSION STRATEGIES BOX 3.1 standard deviation of the forecast error of the ob...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,95,2025-04-17 01:44:54,,6,Macro Risk
175,78 ALGORITHMIC TRADING Example 3.3: Kalman Filter Mean Reversion Strategy We will now implement the ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,96,2025-04-17 01:44:54,,6,Macro Risk
176,"79 IMPLEMENTING MEAN REVERSION STRATEGIES for t=1:length(y) if (t > 1) beta(:, t)=beta(:, t-1); % st...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,97,2025-04-17 01:44:54,,6,Macro Risk
177,"80 ALGORITHMIC TRADING We can also see from Figure 3.6 that the Kalman-updated intercept β(2, t) inc...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,98,2025-04-17 01:44:54,,6,Macro Risk
178,"81 IMPLEMENTING MEAN REVERSION STRATEGIES Once the entry and exit signals are determined, the rest o...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,99,2025-04-17 01:44:54,,6,Macro Risk
179,82 ALGORITHMIC TRADING ■Kalman Filter as Market-Making Model There is another noteworthy application...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,100,2025-04-17 01:44:54,,4,Options & Vol
180,83 IMPLEMENTING MEAN REVERSION STRATEGIES Why are these equations worth highlighting? Because this i...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,101,2025-04-17 01:44:54,,4,Options & Vol
181,84 ALGORITHMIC TRADING more numerous opportunities for such errors. That’s why reputable data vendor...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,102,2025-04-17 01:44:54,,1,Technical Analysis
182,85 IMPLEMENTING MEAN REVERSION STRATEGIES • Do you want to construct a mean-reverting portfolio with...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,103,2025-04-17 01:44:54,,1,Technical Analysis
183,"87 Mean Reversion of Stocks and ETFs C H A P T E R 4 T he stock market is, in a sense, the most fert...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,105,2025-04-17 01:44:54,,1,Technical Analysis
184,88 ALGORITHMIC TRADING stocks versus ETFs. Because little profit is left using the traditional imple...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,106,2025-04-17 01:44:54,,1,Technical Analysis
185,89 MEAN REVERSION OF STOCKS AND ETFS ■The Difﬁ culties of Trading Stock Pairs Pair trading of stocks...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,107,2025-04-17 01:44:54,,1,Technical Analysis
186,"90 ALGORITHMIC TRADING to cover this position at a big loss, while selling the long position on the ...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,108,2025-04-17 01:44:54,,1,Technical Analysis
187,"91 MEAN REVERSION OF STOCKS AND ETFS Of course, the fact that pair trading of stocks is not very pro...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,109,2025-04-17 01:44:54,,1,Technical Analysis
188,"92 ALGORITHMIC TRADING miners are reduced, leading to the underperformance of their share prices rel...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,110,2025-04-17 01:44:54,,1,Technical Analysis
189,93 MEAN REVERSION OF STOCKS AND ETFS using their daily closes). Our job as traders is to fi nd speci...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,111,2025-04-17 01:44:54,,9,Crypto Market Struct
190,94 ALGORITHMIC TRADING This strategy has an annual percentage rate (APR) of 8.7 percent and a Sharpe...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,112,2025-04-17 01:44:54,,9,Crypto Market Struct
191,"95 MEAN REVERSION OF STOCKS AND ETFS does not include rule 2, and it suff ered from diminishing retu...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,113,2025-04-17 01:44:54,,9,Crypto Market Struct
192,"96 ALGORITHMIC TRADING buy a larger number of stocks, but restricting the number of stocks within th...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,114,2025-04-17 01:44:54,,1,Technical Analysis
193,"97 MEAN REVERSION OF STOCKS AND ETFS of stocks constituting an ETF and the ETF itself. In this case,...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,115,2025-04-17 01:44:54,,0,Crypto & DeFi
194,98 ALGORITHMIC TRADING Example 4.2: Arbitrage between SPY and Its Component Stocks This code can be ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,116,2025-04-17 01:44:54,,6,Macro Risk
195,"99 MEAN REVERSION OF STOCKS AND ETFS (Continued ) Example 4.2 (Continued) yN=stks.cl(trainDataIdx, i...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,117,2025-04-17 01:44:54,,0,Crypto & DeFi
196,100 ALGORITHMIC TRADING Example 4.2 (Continued) We then apply the linear mean reversion strategy on ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,118,2025-04-17 01:44:54,,0,Crypto & DeFi
197,101 MEAN REVERSION OF STOCKS AND ETFS Example 4.2 (Continued) FIGURE 4.3 Cumulative Returns of Arbit...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,119,2025-04-17 01:44:54,,0,Crypto & DeFi
198,102 ALGORITHMIC TRADING diff erence between this stock portfolio price series and the SPY price seri...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,120,2025-04-17 01:44:54,,0,Crypto & DeFi
199,103 MEAN REVERSION OF STOCKS AND ETFS I described in my previous book just such a strategy proposed ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,121,2025-04-17 01:44:54,,0,Crypto & DeFi
200,104 ALGORITHMIC TRADING Example 4.3 (Continued) FIGURE 4.4 Cumulative Returns of Linear Long-Short M...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,122,2025-04-17 01:44:54,,9,Crypto Market Struct
201,105 MEAN REVERSION OF STOCKS AND ETFS Example 4.4: Intraday Linear Long-Short Model on Stocks In add...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,123,2025-04-17 01:44:54,,0,Crypto & DeFi
202,106 ALGORITHMIC TRADING • Are you tempted to trade pairs of stocks because of the enormous number of...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,124,2025-04-17 01:44:54,,1,Technical Analysis
203,107 Mean Reversion of Currencies and Futures C H A P T E R 5 C onventional wisdom tells us that curr...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,125,2025-04-17 01:44:54,,1,Technical Analysis
204,"108 ALGORITHMIC TRADING point move in another currency pair; otherwise, the results will not make se...",Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,126,2025-04-17 01:44:54,,7,Market Liquidity
205,109 MEAN REVERSION OF CURRENCIES AND FUTURES ZAR as a cross-rate. So usually we have to buy X units ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,127,2025-04-17 01:44:54,,7,Market Liquidity
206,110 ALGORITHMIC TRADING as displayed in the last line of the MATLAB code in the example. Here ri is ...,Algorithmic Trading - Winning Strategies and Their Rationale 2013.pdf,128,2025-04-17 01:44:54,,6,Macro Risk
